,bias,center_lat,center_long,city,city_population,date,state
3563,Anti-Male Homosexual,0.0,0.0,PHOENIX,1225881.0,1999-09-26,AZ
3564,Anti-Male Homosexual,0.0,0.0,TEMPE,171561.0,1999-02-24,AZ
3565,Anti-Male Homosexual,0.0,0.0,TEMPE,171561.0,1999-04-01,AZ
3566,Anti-Male Homosexual,0.0,0.0,TEMPE,171561.0,1999-09-21,AZ
3567,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",0.0,0.0,TUCSON,471286.0,1999-03-08,AZ
3568,Anti-Male Homosexual,0.0,0.0,TUCSON,471286.0,1999-04-10,AZ
3569,Anti-Female Homosexual,0.0,0.0,TUCSON,471286.0,1999-05-01,AZ
3570,Anti-Male Homosexual,0.0,0.0,TUCSON,471286.0,1999-06-24,AZ
3571,Anti-Male Homosexual,0.0,0.0,TUCSON,471286.0,1999-07-12,AZ
3572,Anti-Male Homosexual,0.0,0.0,TUCSON,471286.0,1999-10-31,AZ
3573,Anti-Female Homosexual,0.0,0.0,ALAMEDA,79848.0,1999-03-13,CA
3574,Anti-Male Homosexual,0.0,0.0,ALAMEDA,79848.0,1999-04-22,CA
3575,Anti-Male Homosexual,0.0,0.0,ALAMEDA,79848.0,1999-05-12,CA
3576,Anti-Female Homosexual,0.0,0.0,ALAMEDA,79848.0,1999-04-18,CA
3577,Anti-Male Homosexual,0.0,0.0,ALAMEDA,79848.0,1999-05-02,CA
3578,Anti-Male Homosexual,0.0,0.0,BERKELEY,109685.0,1999-04-24,CA
3579,Anti-Female Homosexual,0.0,0.0,BERKELEY,109685.0,1999-09-20,CA
3580,Anti-Female Homosexual,0.0,0.0,EMERYVILLE,7186.0,1999-11-29,CA
3581,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",0.0,0.0,OAKLAND,371234.0,1999-10-14,CA
3582,Anti-Male Homosexual,0.0,0.0,OAKLAND,371234.0,1999-02-27,CA
3583,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",0.0,0.0,OAKLAND,371234.0,1999-07-23,CA
3584,Anti-Male Homosexual,0.0,0.0,OAKLAND,371234.0,1999-08-04,CA
3585,Anti-Male Homosexual,0.0,0.0,OAKLAND,371234.0,1999-09-20,CA
3586,Anti-Male Homosexual,0.0,0.0,JACKSON,3728.0,1999-05-23,CA
3587,Anti-Male Homosexual,0.0,0.0,CHICO,47602.0,1999-02-22,CA
3588,Anti-Male Homosexual,0.0,0.0,ANTIOCH,82621.0,1999-02-23,CA
3589,Anti-Female Homosexual,0.0,0.0,CONCORD,119432.0,1999-01-15,CA
3590,Anti-Male Homosexual,0.0,0.0,CONCORD,119432.0,1999-01-26,CA
3591,Anti-Male Homosexual,0.0,0.0,CONCORD,119432.0,1999-08-29,CA
3592,Anti-Female Homosexual,0.0,0.0,PLEASANT HILL,33799.0,1999-12-29,CA
3593,Anti-Male Homosexual,0.0,0.0,WALNUT CREEK,65248.0,1999-04-10,CA
3594,Anti-Female Homosexual,0.0,0.0,FRESNO,403966.0,1999-03-09,CA
3595,Anti-Male Homosexual,0.0,0.0,FRESNO,403966.0,1999-05-24,CA
3596,Anti-Male Homosexual,0.0,0.0,FRESNO,403966.0,1999-09-15,CA
3597,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",0.0,0.0,FRESNO,0.0,1999-10-06,CA
3598,Anti-Male Homosexual,0.0,0.0,FRESNO,0.0,1999-10-02,CA
3599,Anti-Male Homosexual,0.0,0.0,ARCATA,0.0,1999-11-29,CA
3600,Anti-Male Homosexual,0.0,0.0,BAKERSFIELD,313818.0,1999-02-11,CA
3601,Anti-Male Homosexual,0.0,0.0,BAKERSFIELD,213365.0,1999-08-23,CA
3602,Anti-Male Homosexual,0.0,0.0,LAKEPORT,39094.0,1999-05-21,CA
3603,Anti-Male Homosexual,0.0,0.0,LOS ANGELES,1002101.0,1999-01-15,CA
3604,Anti-Male Homosexual,0.0,0.0,LOS ANGELES,1002101.0,1999-05-14,CA
3605,Anti-Male Homosexual,0.0,0.0,LOS ANGELES,64541.0,1999-05-05,CA
3606,Anti-Male Homosexual,0.0,0.0,WEST HOLLYWOOD,36857.0,1999-05-05,CA
3607,Anti-Male Homosexual,0.0,0.0,WEST HOLLYWOOD,36857.0,1999-02-07,CA
3608,Anti-Male Homosexual,0.0,0.0,WEST HOLLYWOOD,36857.0,1999-03-23,CA
3609,Anti-Male Homosexual,0.0,0.0,WEST HOLLYWOOD,36857.0,1999-04-06,CA
3610,Anti-Male Homosexual,0.0,0.0,WEST HOLLYWOOD,36857.0,1999-07-18,CA
3611,Anti-Male Homosexual,0.0,0.0,WEST HOLLYWOOD,36857.0,1999-11-27,CA
3612,Anti-Male Homosexual,0.0,0.0,LOS ANGELES,128862.0,1999-02-19,CA
3613,Anti-Male Homosexual,0.0,0.0,LOS ANGELES,128862.0,1999-05-06,CA
3614,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",0.0,0.0,LOS ANGELES,128862.0,1999-09-07,CA
3615,Anti-Male Homosexual,0.0,0.0,EL MONTE,113289.0,1999-08-14,CA
3616,Anti-Male Homosexual,0.0,0.0,HAWTHORNE,74489.0,1999-02-05,CA
3617,Anti-Female Homosexual,0.0,0.0,LOS ANGELES,45161.0,1999-10-05,CA
3618,Anti-Female Homosexual,0.0,0.0,LONG BEACH,437218.0,1999-02-06,CA
3619,Anti-Male Homosexual,0.0,0.0,LONG BEACH,437218.0,1999-02-28,CA
3620,Anti-Male Homosexual,0.0,0.0,LONG BEACH,437218.0,1999-03-22,CA
3621,Anti-Male Homosexual,0.0,0.0,LONG BEACH,437218.0,1999-04-05,CA
3622,Anti-Male Homosexual,0.0,0.0,LONG BEACH,437218.0,1999-09-10,CA
3623,Anti-Male Homosexual,0.0,0.0,LONG BEACH,437218.0,1999-06-12,CA
3624,Anti-Female Homosexual,0.0,0.0,LONG BEACH,437218.0,1999-06-13,CA
3625,Anti-Male Homosexual,0.0,0.0,LONG BEACH,437218.0,1999-06-20,CA
3626,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",0.0,0.0,LONG BEACH,437218.0,1999-07-13,CA
3627,Anti-Male Homosexual,0.0,0.0,LONG BEACH,437218.0,1999-07-30,CA
3628,Anti-Male Homosexual,0.0,0.0,LONG BEACH,437218.0,1999-08-22,CA
3629,Anti-Male Homosexual,0.0,0.0,LOS ANGELES,3650138.0,1999-11-01,CA
3630,Anti-Male Homosexual,0.0,0.0,LOS ANGELES,3650138.0,1999-01-16,CA
3631,Anti-Male Homosexual,0.0,0.0,LOS ANGELES,3650138.0,1999-01-29,CA
3632,Anti-Male Homosexual,0.0,0.0,LOS ANGELES,3650138.0,1999-07-14,CA
3633,Anti-Male Homosexual,0.0,0.0,LOS ANGELES,3650138.0,1999-02-15,CA
3634,Anti-Male Homosexual,0.0,0.0,LOS ANGELES,3650138.0,1999-10-28,CA
3635,Anti-Male Homosexual,0.0,0.0,LOS ANGELES,3650138.0,1999-12-10,CA
3636,Anti-Male Homosexual,0.0,0.0,LOS ANGELES,3650138.0,1999-12-24,CA
3637,Anti-Male Homosexual,0.0,0.0,LOS ANGELES,3650138.0,1999-02-10,CA
3638,Anti-Female Homosexual,0.0,0.0,LOS ANGELES,3650138.0,1999-08-18,CA
3639,Anti-Male Homosexual,0.0,0.0,LOS ANGELES,3650138.0,1999-03-20,CA
3640,Anti-Female Homosexual,0.0,0.0,LOS ANGELES,3650138.0,1999-06-25,CA
3641,Anti-Male Homosexual,0.0,0.0,LOS ANGELES,3650138.0,1999-08-01,CA
3642,Anti-Male Homosexual,0.0,0.0,LOS ANGELES,3650138.0,1999-09-11,CA
3643,Anti-Female Homosexual,0.0,0.0,LOS ANGELES,3650138.0,1999-10-18,CA
3644,Anti-Male Homosexual,0.0,0.0,LOS ANGELES,3650138.0,1999-11-05,CA
3645,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",0.0,0.0,LOS ANGELES,3650138.0,1999-03-19,CA
3646,Anti-Male Homosexual,0.0,0.0,LOS ANGELES,3650138.0,1999-05-23,CA
3647,Anti-Male Homosexual,0.0,0.0,LOS ANGELES,3650138.0,1999-11-19,CA
3648,Anti-Male Homosexual,0.0,0.0,LOS ANGELES,3650138.0,1999-01-31,CA
3649,Anti-Male Homosexual,0.0,0.0,LOS ANGELES,3650138.0,1999-07-25,CA
3650,Anti-Male Homosexual,0.0,0.0,LOS ANGELES,3650138.0,1999-07-27,CA
3651,Anti-Male Homosexual,0.0,0.0,LOS ANGELES,3650138.0,1999-08-21,CA
3652,Anti-Male Homosexual,0.0,0.0,LOS ANGELES,3650138.0,1999-10-17,CA
3653,Anti-Male Homosexual,0.0,0.0,LOS ANGELES,3650138.0,1999-11-27,CA
3654,Anti-Male Homosexual,0.0,0.0,LOS ANGELES,3650138.0,1999-12-13,CA
3655,Anti-Male Homosexual,0.0,0.0,LOS ANGELES,3650138.0,1999-01-10,CA
3656,Anti-Male Homosexual,0.0,0.0,LOS ANGELES,3650138.0,1999-01-06,CA
3657,Anti-Male Homosexual,0.0,0.0,LOS ANGELES,3650138.0,1999-01-23,CA
3658,Anti-Female Homosexual,0.0,0.0,LOS ANGELES,3650138.0,1999-02-18,CA
3659,Anti-Male Homosexual,0.0,0.0,LOS ANGELES,3650138.0,1999-02-18,CA
3660,Anti-Female Homosexual,0.0,0.0,LOS ANGELES,3650138.0,1999-02-18,CA
3661,Anti-Female Homosexual,0.0,0.0,LOS ANGELES,3650138.0,1999-02-18,CA
3662,Anti-Male Homosexual,0.0,0.0,LOS ANGELES,3650138.0,1999-02-18,CA
3663,Anti-Male Homosexual,0.0,0.0,LOS ANGELES,3650138.0,1999-03-31,CA
3664,Anti-Male Homosexual,0.0,0.0,LOS ANGELES,3650138.0,1999-04-21,CA
3665,Anti-Male Homosexual,0.0,0.0,LOS ANGELES,3650138.0,1999-04-28,CA
3666,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",0.0,0.0,LOS ANGELES,3650138.0,1999-05-15,CA
3667,Anti-Male Homosexual,0.0,0.0,LOS ANGELES,3650138.0,1999-05-17,CA
3668,Anti-Male Homosexual,0.0,0.0,LOS ANGELES,3650138.0,1999-06-06,CA
3669,Anti-Male Homosexual,0.0,0.0,LOS ANGELES,3650138.0,1999-06-13,CA
3670,Anti-Male Homosexual,0.0,0.0,LOS ANGELES,3650138.0,1999-06-26,CA
3671,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",0.0,0.0,LOS ANGELES,3650138.0,1999-07-08,CA
3672,Anti-Male Homosexual,0.0,0.0,LOS ANGELES,3650138.0,1999-07-13,CA
3673,Anti-Male Homosexual,0.0,0.0,LOS ANGELES,3650138.0,1999-07-16,CA
3674,Anti-Male Homosexual,0.0,0.0,LOS ANGELES,3650138.0,1999-07-20,CA
3675,Anti-Male Homosexual,0.0,0.0,LOS ANGELES,3650138.0,1999-08-07,CA
3676,Anti-Male Homosexual,0.0,0.0,LOS ANGELES,3650138.0,1999-08-13,CA
3677,Anti-Male Homosexual,0.0,0.0,LOS ANGELES,3650138.0,1999-08-15,CA
3678,Anti-Male Homosexual,0.0,0.0,LOS ANGELES,3650138.0,1999-08-22,CA
3679,Anti-Male Homosexual,0.0,0.0,LOS ANGELES,3650138.0,1999-08-17,CA
3680,Anti-Male Homosexual,0.0,0.0,LOS ANGELES,3650138.0,1999-08-21,CA
3681,Anti-Male Homosexual,0.0,0.0,LOS ANGELES,3650138.0,1999-09-03,CA
3682,Anti-Male Homosexual,0.0,0.0,LOS ANGELES,3650138.0,1999-09-07,CA
3683,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",0.0,0.0,LOS ANGELES,3650138.0,1999-09-11,CA
3684,Anti-Female Homosexual,0.0,0.0,LOS ANGELES,3650138.0,1999-09-17,CA
3685,Anti-Male Homosexual,0.0,0.0,LOS ANGELES,3650138.0,1999-09-21,CA
3686,Anti-Female Homosexual,0.0,0.0,LOS ANGELES,3650138.0,1999-09-29,CA
3687,Anti-Male Homosexual,0.0,0.0,LOS ANGELES,3650138.0,1999-10-10,CA
3688,Anti-Male Homosexual,0.0,0.0,LOS ANGELES,3650138.0,1999-10-12,CA
3689,Anti-Male Homosexual,0.0,0.0,LOS ANGELES,3650138.0,1999-10-15,CA
3690,Anti-Male Homosexual,0.0,0.0,LOS ANGELES,3650138.0,1999-10-25,CA
3691,Anti-Male Homosexual,0.0,0.0,LOS ANGELES,3650138.0,1999-11-09,CA
3692,Anti-Male Homosexual,0.0,0.0,LOS ANGELES,3650138.0,1999-11-20,CA
3693,Anti-Male Homosexual,0.0,0.0,LOS ANGELES,3650138.0,1999-12-11,CA
3694,Anti-Male Homosexual,0.0,0.0,LOS ANGELES,3650138.0,1999-12-14,CA
3695,Anti-Male Homosexual,0.0,0.0,LOS ANGELES,3650138.0,1999-12-14,CA
3696,Anti-Male Homosexual,0.0,0.0,LOS ANGELES,3650138.0,1999-06-25,CA
3697,Anti-Male Homosexual,0.0,0.0,LOS ANGELES,3650138.0,1999-07-07,CA
3698,Anti-Male Homosexual,0.0,0.0,LOS ANGELES,3650138.0,1999-04-01,CA
3699,Anti-Male Homosexual,0.0,0.0,LOS ANGELES,3650138.0,1999-04-07,CA
3700,Anti-Male Homosexual,0.0,0.0,LOS ANGELES,3650138.0,1999-06-23,CA
3701,Anti-Male Homosexual,0.0,0.0,LOS ANGELES,3650138.0,1999-11-01,CA
3702,Anti-Male Homosexual,0.0,0.0,LOS ANGELES,3650138.0,1999-11-18,CA
3703,Anti-Male Homosexual,0.0,0.0,LOS ANGELES,3650138.0,1999-08-17,CA
3704,Anti-Male Homosexual,0.0,0.0,LOS ANGELES,3650138.0,1999-04-06,CA
3705,Anti-Male Homosexual,0.0,0.0,LOS ANGELES,3650138.0,1999-04-17,CA
3706,Anti-Male Homosexual,0.0,0.0,LOS ANGELES,3650138.0,1999-06-15,CA
3707,Anti-Male Homosexual,0.0,0.0,LOS ANGELES,3650138.0,1999-08-11,CA
3708,Anti-Male Homosexual,0.0,0.0,LOS ANGELES,3650138.0,1999-08-13,CA
3709,Anti-Male Homosexual,0.0,0.0,LOS ANGELES,3650138.0,1999-10-13,CA
3710,Anti-Male Homosexual,0.0,0.0,LOS ANGELES,3650138.0,1999-01-07,CA
3711,Anti-Male Homosexual,0.0,0.0,LOS ANGELES,3650138.0,1999-01-23,CA
3712,Anti-Male Homosexual,0.0,0.0,LOS ANGELES,3650138.0,1999-03-11,CA
3713,Anti-Male Homosexual,0.0,0.0,LOS ANGELES,3650138.0,1999-02-08,CA
3714,Anti-Male Homosexual,0.0,0.0,LOS ANGELES,3650138.0,1999-02-08,CA
3715,Anti-Male Homosexual,0.0,0.0,LOS ANGELES,3650138.0,1999-02-15,CA
3716,Anti-Male Homosexual,0.0,0.0,LOS ANGELES,3650138.0,1999-02-25,CA
3717,Anti-Female Homosexual,0.0,0.0,LOS ANGELES,3650138.0,1999-04-29,CA
3718,Anti-Male Homosexual,0.0,0.0,LOS ANGELES,3650138.0,1999-06-29,CA
3719,Anti-Male Homosexual,0.0,0.0,LOS ANGELES,3650138.0,1999-07-14,CA
3720,Anti-Male Homosexual,0.0,0.0,LOS ANGELES,3650138.0,1999-07-14,CA
3721,Anti-Male Homosexual,0.0,0.0,LOS ANGELES,3650138.0,1999-09-02,CA
3722,Anti-Male Homosexual,0.0,0.0,LOS ANGELES,3650138.0,1999-10-04,CA
3723,Anti-Male Homosexual,0.0,0.0,LOS ANGELES,3650138.0,1999-10-15,CA
3724,Anti-Female Homosexual,0.0,0.0,LOS ANGELES,3650138.0,1999-11-13,CA
3725,Anti-Male Homosexual,0.0,0.0,LOS ANGELES,3650138.0,1999-03-28,CA
3726,Anti-Male Homosexual,0.0,0.0,LOS ANGELES,3650138.0,1999-05-07,CA
3727,Anti-Female Homosexual,0.0,0.0,LOS ANGELES,3650138.0,1999-07-04,CA
3728,Anti-Male Homosexual,0.0,0.0,LOS ANGELES,3650138.0,1999-12-18,CA
3729,Anti-Male Homosexual,0.0,0.0,LOS ANGELES,3650138.0,1999-05-10,CA
3730,Anti-Male Homosexual,0.0,0.0,LOS ANGELES,3650138.0,1999-05-17,CA
3731,Anti-Male Homosexual,0.0,0.0,LOS ANGELES,3650138.0,1999-05-29,CA
3732,Anti-Male Homosexual,0.0,0.0,LOS ANGELES,3650138.0,1999-06-26,CA
3733,Anti-Female Homosexual,0.0,0.0,LOS ANGELES,3650138.0,1999-09-24,CA
3734,Anti-Male Homosexual,0.0,0.0,LOS ANGELES,3650138.0,1999-02-11,CA
3735,Anti-Male Homosexual,0.0,0.0,LOS ANGELES,3650138.0,1999-10-02,CA
3736,Anti-Male Homosexual,0.0,0.0,LOS ANGELES,3650138.0,1999-10-16,CA
3737,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",0.0,0.0,LOS ANGELES,3650138.0,1999-08-26,CA
3738,Anti-Female Homosexual,0.0,0.0,LOS ANGELES,3650138.0,1999-08-29,CA
3739,Anti-Male Homosexual,0.0,0.0,LOS ANGELES,3650138.0,1999-11-16,CA
3740,Anti-Male Homosexual,0.0,0.0,LOS ANGELES,3650138.0,1999-09-20,CA
3741,Anti-Male Homosexual,0.0,0.0,LOS ANGELES,3650138.0,1999-01-09,CA
3742,Anti-Male Homosexual,0.0,0.0,LOS ANGELES,3650138.0,1999-01-09,CA
3743,Anti-Male Homosexual,0.0,0.0,LOS ANGELES,3650138.0,1999-02-23,CA
3744,Anti-Male Homosexual,0.0,0.0,LOS ANGELES,3650138.0,1999-04-30,CA
3745,Anti-Male Homosexual,0.0,0.0,LOS ANGELES,3650138.0,1999-02-15,CA
3746,Anti-Male Homosexual,0.0,0.0,LOS ANGELES,3650138.0,1999-06-16,CA
3747,Anti-Male Homosexual,0.0,0.0,LOS ANGELES,3650138.0,1999-11-20,CA
3748,Anti-Female Homosexual,0.0,0.0,LOS ANGELES,3650138.0,1999-03-27,CA
3749,Anti-Male Homosexual,0.0,0.0,LOS ANGELES,3650138.0,1999-03-30,CA
3750,Anti-Male Homosexual,0.0,0.0,LOS ANGELES,3650138.0,1999-07-01,CA
3751,Anti-Female Homosexual,0.0,0.0,LOS ANGELES,3650138.0,1999-12-22,CA
3752,Anti-Female Homosexual,0.0,0.0,LOS ANGELES,3650138.0,1999-12-22,CA
3753,Anti-Male Homosexual,0.0,0.0,LOS ANGELES,64288.0,1999-12-03,CA
3754,Anti-Male Homosexual,0.0,0.0,MONROVIA,38007.0,1999-10-20,CA
3755,Anti-Male Homosexual,0.0,0.0,MONTEBELLO,61417.0,1999-12-29,CA
3756,Anti-Male Homosexual,0.0,0.0,LOS ANGELES,98947.0,1999-03-06,CA
3757,Anti-Male Homosexual,0.0,0.0,LOS ANGELES,101624.0,1999-03-11,CA
3758,Anti-Male Homosexual,0.0,0.0,REDONDO BEACH,63999.0,1999-02-03,CA
3759,Anti-Male Homosexual,0.0,0.0,SANTA MONICA,90834.0,1999-12-15,CA
3760,Anti-Female Homosexual,0.0,0.0,POMONA,0.0,1999-07-20,CA
3761,Anti-Male Homosexual,0.0,0.0,LOS ANGELES,120254.0,1999-05-21,CA
3762,Anti-Male Homosexual,0.0,0.0,LOS ANGELES,120254.0,1999-06-02,CA
3763,Anti-Male Homosexual,0.0,0.0,LOS ANGELES,120254.0,1999-07-19,CA
3764,Anti-Male Homosexual,0.0,0.0,LOS ANGELES,0.0,1999-03-25,CA
3765,Anti-Male Homosexual,0.0,0.0,FAIRFAX,6919.0,1999-02-27,CA
3766,Anti-Male Homosexual,0.0,0.0,NOVATO,49380.0,1999-02-12,CA
3767,Anti-Male Homosexual,0.0,0.0,NOVATO,49380.0,1999-05-31,CA
3768,Anti-Female Homosexual,0.0,0.0,NOVATO,49380.0,1999-07-05,CA
3769,Anti-Male Homosexual,0.0,0.0,NOVATO,49380.0,1999-10-31,CA
3770,Anti-Male Homosexual,0.0,0.0,NOVATO,49380.0,1999-11-08,CA
3771,Anti-Male Homosexual,0.0,0.0,MERCED,76719.0,1999-10-09,CA
3772,Anti-Male Homosexual,0.0,0.0,MERCED,76719.0,1999-05-17,CA
3773,Anti-Male Homosexual,0.0,0.0,SALINAS,123237.0,1999-01-16,CA
3774,Anti-Male Homosexual,0.0,0.0,SANTA ANA,203131.0,1999-06-17,CA
3775,Anti-Male Homosexual,0.0,0.0,BUENA PARK,74448.0,1999-04-24,CA
3776,Anti-Male Homosexual,0.0,0.0,COSTA MESA,103847.0,1999-07-03,CA
3777,Anti-Male Homosexual,0.0,0.0,COSTA MESA,103847.0,1999-12-09,CA
3778,Anti-Male Homosexual,0.0,0.0,GARDEN GROVE,153480.0,1999-03-03,CA
3779,Anti-Female Homosexual,0.0,0.0,GARDEN GROVE,153480.0,1999-04-20,CA
3780,Anti-Male Homosexual,0.0,0.0,GARDEN GROVE,153480.0,1999-01-14,CA
3781,Anti-Male Homosexual,0.0,0.0,HUNTINGTON BEACH,198177.0,1999-06-29,CA
3782,Anti-Male Homosexual,0.0,0.0,LAGUNA BEACH,25443.0,1999-08-19,CA
3783,Anti-Male Homosexual,0.0,0.0,LAGUNA BEACH,25443.0,1999-08-27,CA
3784,Anti-Male Homosexual,0.0,0.0,LAGUNA BEACH,25443.0,1999-10-28,CA
3785,Anti-Male Homosexual,0.0,0.0,LAGUNA BEACH,25443.0,1999-02-13,CA
3786,Anti-Male Homosexual,0.0,0.0,NEWPORT BEACH,73477.0,1999-11-28,CA
3787,Anti-Male Homosexual,0.0,0.0,ORANGE,125634.0,1999-04-23,CA
3788,Anti-Male Homosexual,0.0,0.0,SAN CLEMENTE,47176.0,1999-11-20,CA
3789,Anti-Male Homosexual,0.0,0.0,IRVINE,138445.0,1999-10-01,CA
3790,Anti-Male Homosexual,0.0,0.0,IRVINE,138445.0,1999-10-17,CA
3791,Anti-Female Homosexual,0.0,0.0,IRVINE,138445.0,1999-02-13,CA
3792,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",0.0,0.0,SANTA ANA,32599.0,1999-08-11,CA
3793,Anti-Male Homosexual,0.0,0.0,IRVINE,0.0,1999-01-12,CA
3794,Anti-Female Homosexual,0.0,0.0,IRVINE,0.0,1999-04-16,CA
3795,Anti-Female Homosexual,0.0,0.0,ROSEVILLE,72658.0,1999-03-06,CA
3796,Anti-Female Homosexual,0.0,0.0,ROSEVILLE,72658.0,1999-01-03,CA
3797,Anti-Male Homosexual,0.0,0.0,RIVERSIDE,432236.0,1999-12-02,CA
3798,Anti-Male Homosexual,0.0,0.0,HEMET,53554.0,1999-01-16,CA
3799,Anti-Male Homosexual,0.0,0.0,PALM SPRINGS,44586.0,1999-09-14,CA
3800,Anti-Male Homosexual,0.0,0.0,PALM SPRINGS,44586.0,1999-09-08,CA
3801,Anti-Male Homosexual,0.0,0.0,PALM SPRINGS,44586.0,1999-11-12,CA
3802,Anti-Male Homosexual,0.0,0.0,PALM SPRINGS,44586.0,1999-12-14,CA
3803,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",0.0,0.0,PALM SPRINGS,44586.0,1999-12-16,CA
3804,Anti-Male Homosexual,0.0,0.0,PALM SPRINGS,44586.0,1999-04-03,CA
3805,Anti-Male Homosexual,0.0,0.0,PALM SPRINGS,44586.0,1999-07-04,CA
3806,Anti-Male Homosexual,0.0,0.0,PALM SPRINGS,44586.0,1999-08-11,CA
3807,Anti-Female Homosexual,0.0,0.0,RIVERSIDE,265980.0,1999-04-02,CA
3808,Anti-Female Homosexual,0.0,0.0,RIVERSIDE,265980.0,1999-04-06,CA
3809,Anti-Male Homosexual,0.0,0.0,RIVERSIDE,265980.0,1999-08-29,CA
3810,Anti-Female Homosexual,0.0,0.0,RIVERSIDE,265980.0,1999-03-06,CA
3811,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",0.0,0.0,RIVERSIDE,0.0,1999-08-13,CA
3812,Anti-Female Homosexual,0.0,0.0,SACRAMENTO,687189.0,1999-02-12,CA
3813,Anti-Male Homosexual,0.0,0.0,SACRAMENTO,687189.0,1999-07-14,CA
3814,Anti-Female Homosexual,0.0,0.0,SACRAMENTO,410089.0,1999-03-18,CA
3815,Anti-Female Homosexual,0.0,0.0,SACRAMENTO,410089.0,1999-05-11,CA
3816,Anti-Female Homosexual,0.0,0.0,SACRAMENTO,410089.0,1999-08-08,CA
3817,Anti-Male Homosexual,0.0,0.0,SACRAMENTO,410089.0,1999-09-05,CA
3818,Anti-Male Homosexual,0.0,0.0,SACRAMENTO,410089.0,1999-09-24,CA
3819,Anti-Male Homosexual,0.0,0.0,SACRAMENTO,410089.0,1999-09-25,CA
3820,Anti-Male Homosexual,0.0,0.0,SACRAMENTO,410089.0,1999-10-28,CA
3821,Anti-Female Homosexual,0.0,0.0,ONTARIO,149344.0,1999-02-06,CA
3822,Anti-Male Homosexual,0.0,0.0,SAN DIEGO,455901.0,1999-10-10,CA
3823,Anti-Female Homosexual,0.0,0.0,SAN DIEGO,455901.0,1999-11-09,CA
3824,Anti-Female Homosexual,0.0,0.0,SAN DIEGO,455901.0,1999-12-03,CA
3825,Anti-Female Homosexual,0.0,0.0,SAN DIEGO,455901.0,1999-12-03,CA
3826,Anti-Male Homosexual,0.0,0.0,CHULA VISTA,162905.0,1999-05-05,CA
3827,Anti-Female Homosexual,0.0,0.0,EL CAJON,95640.0,1999-11-24,CA
3828,Anti-Male Homosexual,0.0,0.0,ESCONDIDO,122344.0,1999-10-17,CA
3829,Anti-Male Homosexual,0.0,0.0,NATIONAL CITY,55800.0,1999-05-02,CA
3830,Anti-Female Homosexual,0.0,0.0,OCEANSIDE,154599.0,1999-02-21,CA
3831,Anti-Male Homosexual,0.0,0.0,SAN DIEGO,1238549.0,1999-01-06,CA
3832,Anti-Female Homosexual,0.0,0.0,SAN DIEGO,1238549.0,1999-01-11,CA
3833,Anti-Female Homosexual,0.0,0.0,SAN DIEGO,1238549.0,1999-02-04,CA
3834,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",0.0,0.0,SAN DIEGO,1238549.0,1999-02-15,CA
3835,Anti-Female Homosexual,0.0,0.0,SAN DIEGO,1238549.0,1999-02-24,CA
3836,Anti-Female Homosexual,0.0,0.0,SAN DIEGO,1238549.0,1999-03-09,CA
3837,Anti-Male Homosexual,0.0,0.0,SAN DIEGO,1238549.0,1999-03-06,CA
3838,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",0.0,0.0,SAN DIEGO,1238549.0,1999-03-25,CA
3839,Anti-Male Homosexual,0.0,0.0,SAN DIEGO,1238549.0,1999-03-27,CA
3840,Anti-Male Homosexual,0.0,0.0,SAN DIEGO,1238549.0,1999-04-06,CA
3841,Anti-Male Homosexual,0.0,0.0,SAN DIEGO,1238549.0,1999-04-10,CA
3842,Anti-Female Homosexual,0.0,0.0,SAN DIEGO,1238549.0,1999-04-30,CA
3843,Anti-Male Homosexual,0.0,0.0,SAN DIEGO,1238549.0,1999-06-14,CA
3844,Anti-Male Homosexual,0.0,0.0,SAN DIEGO,1238549.0,1999-06-19,CA
3845,Anti-Male Homosexual,0.0,0.0,SAN DIEGO,1238549.0,1999-07-02,CA
3846,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",0.0,0.0,SAN DIEGO,1238549.0,1999-06-30,CA
3847,"Anti-Lesbian, Gay, Bisexual, or Transgender, Mixed Group (LGBT)",0.0,0.0,SAN DIEGO,1238549.0,1999-07-20,CA
