,city,crimes,engineered_location,northeast_lat,northeast_long,per-capita_crime,population,southwest_lat,southwest_long,state,year
6831,TORRANCE,2.0,16033965.478336867,33.8870609,-118.308127,1.386328032939154e-05,144266.0,33.780217,-118.3940909,CA,2004.0
6832,WHITTIER,4.0,16081797.887575615,34.030716,-117.965576,4.632149433140713e-05,86353.0,33.9281669,-118.072246,CA,2004.0
6833,SAN RAFAEL,4.0,21653659.999236118,38.0278209,-122.434983,5.832349124418588e-05,68583.0,37.9368241,-122.592352,CA,2004.0
6834,MARIPOSA,4.0,20219767.605312813,37.503389,-119.946806,0.0002221235006663705,18008.0,37.4608711,-119.9883511,CA,2004.0
6835,UKIAH,2.0,23257683.129729692,39.174391,-123.180237,3.257806518870844e-05,61391.0,39.110979,-123.232277,CA,2004.0
6836,MERCED,2.0,20190834.49604444,37.3756909,-120.3994271,2.373126713100846e-05,84277.0,37.221798,-120.543354,CA,2004.0
6837,NAPA,2.0,22199011.543859262,38.8642448,-122.0613789,2.616705045007327e-05,76432.0,38.1548941,-122.64642109999998,CA,2004.0
6838,SANTA ANA,2.0,15818539.717821296,33.784013200000004,-117.8303496,1.5570624459893966e-05,128447.0,33.691654,-117.94394579999998,CA,2004.0
6839,COSTA MESA,2.0,15754954.07121536,33.702093299999994,-117.8639744,1.80461439901829e-05,110827.0,33.6251229,-117.9547143,CA,2004.0
6840,FULLERTON,2.0,15971124.59556012,33.9246179,-117.8637071,1.5064438134118692e-05,132763.0,33.8541649,-117.9854168,CA,2004.0
6841,GARDEN GROVE,2.0,15869755.280456223,33.805686,-117.8942775,1.1837401453632898e-05,168956.0,33.732481,-118.0427903,CA,2004.0
6842,HUNTINGTON BEACH,2.0,15809789.613895196,33.756195500000004,-117.9403837,1.017868684760979e-05,196489.0,33.6297778,-118.0826424,CA,2004.0
6843,LAGUNA BEACH,4.0,15610729.189059755,33.6102985,-117.731183,0.00016390755613833797,24404.0,33.4841729,-117.82019479999998,CA,2004.0
6844,LA HABRA,2.0,16012207.168866096,33.9460892,-117.9190177,3.3116969134984766e-05,60392.0,33.9064049,-117.9765945,CA,2004.0
6845,WESTMINSTER,2.0,15855854.766442625,33.77409829999999,-117.9446217,2.2093344380005524e-05,90525.0,33.7199036,-118.0433239,CA,2004.0
6846,RIVERSIDE,8.0,15882095.025068149,34.0195141,-117.275174,1.628614761357043e-05,491215.0,33.872516999999995,-117.523882,CA,2004.0
6847,PALM SPRINGS,12.0,15496096.834966032,33.932139,-116.443046,0.00026229508196721314,45750.0,33.611126,-116.684848,CA,2004.0
6848,SAN JACINTO,2.0,15630968.683315473,33.837918,-116.91768799999998,7.342143906020558e-05,27240.0,33.7513011,-117.060809,CA,2004.0
6849,MORENO VALLEY,2.0,15803558.874539007,33.984516,-117.0880771,1.2588512981904012e-05,158875.0,33.859072999999995,-117.2967751,CA,2004.0
6850,SACRAMENTO,22.0,21930483.4625426,38.685507,-121.325705,2.7209336265345447e-05,808546.0,38.437574,-121.56012,CA,2004.0
6851,SAN BERNARDINO,8.0,16043718.745849807,34.2476399,-117.164972,2.6858796591618714e-05,297854.0,34.050112799999994,-117.4243172,CA,2004.0
6852,CHINO,2.0,15992777.189687805,34.047811,-117.5995851,2.748838615684873e-05,72758.0,33.9250139,-117.735889,CA,2004.0
6853,MONTCLAIR,2.0,16081640.6027966,34.09610900000001,-117.6809879,5.6855331608721606e-05,35177.0,34.0459109,-117.7210881,CA,2004.0
6854,RIALTO,2.0,16026845.073017532,34.1838081,-117.341578,2.0156616913417254e-05,99223.0,34.02299489999999,-117.43650900000002,CA,2004.0
6855,UPLAND,2.0,16116264.632157514,34.151508,-117.61928590000002,2.7445760316175157e-05,72871.0,34.0865109,-117.704595,CA,2004.0
6856,SAN DIEGO,36.0,14775524.526416063,33.114249,-116.90816,7.827805670375452e-05,459899.0,32.534856,-117.3097969,CA,2004.0
6857,CHULA VISTA,2.0,14582550.251608409,32.6856099,-116.924797,9.932656588331115e-06,201356.0,32.577923,-117.1242631,CA,2004.0
6858,OCEANSIDE,4.0,15194243.111340083,33.299233,-117.2365761,2.366737866030803e-05,169009.0,33.1527181,-117.39850690000002,CA,2004.0
6859,LEMON GROVE,4.0,14676530.869938582,32.7502628,-117.014389,0.0001585854180708084,25223.0,32.7150839,-117.063449,CA,2004.0
6860,SAN FRANCISCO,108.0,21503475.501971778,37.9298239,-122.28178,0.00014203928964573033,760353.0,37.6398299,-123.173825,CA,2004.0
6861,ATASCADERO,2.0,18340293.57029045,35.5338989,-120.6179669,7.31876898305705e-05,27327.0,35.4387241,-120.7461631,CA,2004.0
6862,SAN BRUNO,2.0,21218874.607218713,37.6418841,-122.3999371,4.9926358621033974e-05,40059.0,37.6036378,-122.472882,CA,2004.0
6863,SAN MATEO,2.0,21102518.14987414,37.6021349,-122.275478,2.1689856738496243e-05,92209.0,37.510937,-122.3557821,CA,2004.0
6864,SANTA BARBARA,2.0,16967951.02104718,34.4611451,-119.63992009999998,1.472721515724984e-05,135803.0,34.336029,-119.859791,CA,2004.0
6865,SAN JOSE,8.0,20642035.645501554,37.4692304,-121.589154,8.055826880280343e-05,99307.0,37.124493,-122.0456719,CA,2004.0
6866,MOUNTAIN VIEW,2.0,20861695.458360843,37.469887,-122.0446721,2.850383376564148e-05,70166.0,37.3567599,-122.1178619,CA,2004.0
6867,SANTA CRUZ,10.0,20365470.169232156,37.0108489,-121.9862189,7.600054720393987e-05,131578.0,36.9409339,-122.1087411,CA,2004.0
6868,WATSONVILLE,2.0,20215988.478369113,36.9578959,-121.732483,4.283480756462702e-05,46691.0,36.8840499,-121.826751,CA,2004.0
6869,REDDING,2.0,24648770.808214594,40.6794979,-122.2715971,2.5291164531670862e-05,79079.0,40.468919,-122.4538641,CA,2004.0
6870,VACAVILLE,2.0,21892411.358195677,38.4174749,-121.89695,2.1005093735230792e-05,95215.0,38.3086281,-122.0324541,CA,2004.0
6871,SANTA ROSA,2.0,22242234.332468156,38.507397,-122.5730251,1.2890335470980632e-05,155155.0,38.363703,-122.8340651,CA,2004.0
6872,VENTURA,4.0,16732334.068334747,34.3714917,-119.1452588,3.7971919765333536e-05,105341.0,34.233439000000004,-119.3523163,CA,2004.0
6873,DAVIS,6.0,22030919.473087627,38.578756,-121.6756133,9.218005838070365e-05,65090.0,38.534878000000006,-121.7942741,CA,2004.0
6874,LOVELAND,2.0,18022190.963957563,40.4661669,-104.9620761,3.504775256286691e-05,57065.0,40.3490661,-105.159768,CO,2004.0
6875,GREELEY,2.0,17939491.732895028,40.48121810000001,-104.6191429,2.3712415820923836e-05,84344.0,40.3774919,-104.90738600000002,CO,2004.0
6876,DENVER,2.0,17384332.07753334,39.9142469,-104.6002959,3.5480620485091044e-06,563688.0,39.614431,-105.109927,CO,2004.0
6877,CHESHIRE,4.0,9157381.924930956,41.563797,-72.8462959,0.0001362537043975883,29357.0,41.448097,-72.9699491,CT,2004.0
6878,COVENTRY,2.0,9132151.722483603,41.837797,-72.246596,0.00016423057973394647,12178.0,41.717593,-72.421527,CT,2004.0
6879,FARMINGTON,2.0,9238998.900034884,41.7764978,-72.76196879999998,8.113919428780072e-05,24649.0,41.6878989,-72.908546,CT,2004.0
6880,GLASTONBURY,2.0,9148121.68468962,41.745599,-72.45222890000002,6.06446526577519e-05,32979.0,41.633299,-72.64883590000002,CT,2004.0
6881,GROTON,2.0,8865632.875002643,41.4003979,-71.958617,0.00019425019425019425,10296.0,41.276598,-72.0972209,CT,2004.0
6882,HARTFORD,2.0,9214453.694950067,41.807575,-72.6425359,1.5986060155544367e-05,125109.0,41.7237999,-72.717638,CT,2004.0
6883,NEW HAVEN,6.0,9071198.81769767,41.35038,-72.8601438,4.7909929332854234e-05,125235.0,41.2461968,-72.998048,CT,2004.0
6884,NEWTOWN,4.0,9217383.185633305,41.423895,-73.2906611,0.00015121729925903524,26452.0,41.4005949,-73.333344,CT,2004.0
6885,VERNON,2.0,9190651.717040379,41.8745971,-72.418891,6.808278867102397e-05,29376.0,41.798499,-72.50753,CT,2004.0
6886,WESTPORT,4.0,9091548.82921539,41.194596,-73.295559,0.00015109734446417105,26473.0,41.028782,-73.3890628,CT,2004.0
6887,WINCHESTER,4.0,9390593.994718945,41.966301,-73.034024,0.00036886757654002215,10844.0,41.872621,-73.1706641,CT,2004.0
6888,MIDDLETOWN,2.0,9112525.370378295,41.6043499,-72.5509449,3.843655470098283e-06,520338.0,41.49504500000001,-72.7546402,CT,2004.0
6889,WASHINGTON,54.0,8972186.05385008,38.995548,-76.90939300000002,9.755692175392892e-05,553523.0,38.7916449,-77.119759,DC,2004.0
6890,DOVER,6.0,8742847.611499468,39.21062979999999,-75.440637,0.0001800450112528132,33325.0,39.102202,-75.5862029,DE,2004.0
6891,MILFORD,2.0,8613408.010279968,38.9426479,-75.38704609999998,0.0004985044865403788,4012.0,38.8759459,-75.46956490000002,DE,2004.0
6892,LEWES,4.0,8494566.960530156,38.8072529,-75.108983,3.0445570930568875e-05,131382.0,38.757761,-75.19306390000001,DE,2004.0
6893,GAINESVILLE,12.0,5971936.3848461155,29.770553000000003,-82.218976,0.00011429659967615963,104990.0,29.601988,-82.420516,FL,2004.0
6894,PANAMA CITY,2.0,6684960.949353432,30.2772461,-85.46540390000001,2.5938991492010792e-05,77104.0,30.130167,-85.74140890000002,FL,2004.0
6895,TITUSVILLE,2.0,5332875.454033554,28.651774100000004,-80.77367609999997,4.6860356138706655e-05,42680.0,28.493768900000006,-80.870509,FL,2004.0
6896,FORT LAUDERDALE,6.0,4389385.580694468,26.21186,-80.087165,5.479001725885544e-05,109509.0,26.070365,-80.2039691,FL,2004.0
6897,SUNRISE,2.0,4408187.627272419,26.194061,-80.2265699,2.1950041705079238e-05,91116.0,26.1014649,-80.36632890000001,FL,2004.0
6898,NAPLES,2.0,4573197.786793793,26.211242,-81.766661,7.82800311554524e-06,255493.0,26.078572,-81.8224189,FL,2004.0
6899,CORAL GABLES,4.0,4250385.074821646,25.771853,-80.19562590000002,9.198785760279643e-05,43484.0,25.609988,-80.3013,FL,2004.0
6900,MIAMI BEACH,6.0,4278403.42857344,25.8728059,-80.110192,6.572029442691903e-05,91296.0,25.7476771,-80.170091,FL,2004.0
6901,PENSACOLA,2.0,7043004.730140605,30.5105949,-87.1261481,3.563982393926974e-05,56117.0,30.3631529,-87.25934000000002,FL,2004.0
6902,FLAGLER BEACH,2.0,5714308.395560487,29.509436,-81.10188000000002,0.0003734129947722181,5356.0,29.4223,-81.1512521,FL,2004.0
6903,BROOKSVILLE,2.0,5526354.846356497,28.5733109,-82.36313790000001,1.4384867119789981e-05,139035.0,28.489286100000005,-82.42590990000002,FL,2004.0
6904,TAMPA,6.0,5327844.274757674,28.1714781,-82.25974090000003,8.351939598772822e-06,718396.0,27.817487,-82.64882,FL,2004.0
6905,PLANT CITY,2.0,5296825.8066766905,28.091185,-82.056287,6.287726358148894e-05,31808.0,27.959553000000003,-82.187079,FL,2004.0
6906,OCALA,2.0,5744783.276423905,29.2267539,-82.061536,8.628239364616454e-06,231797.0,29.1210169,-82.25207990000001,FL,2004.0
6907,KEY WEST,8.0,4035722.251408903,24.5856092,-81.7479291,0.0003126587720326728,25587.0,24.5436688,-81.813327,FL,2004.0
6908,FORT WALTON BEACH,2.0,6951807.728786882,30.4717529,-86.58188009999998,9.814024240639874e-05,20379.0,30.401181,-86.672804,FL,2004.0
6909,DELRAY BEACH,2.0,4489809.503369427,26.4914608,-80.0556978,3.0898529230008654e-05,64728.0,26.4205549,-80.12865,FL,2004.0
6910,PORT RICHEY,2.0,5470999.733361597,28.2877859,-82.702512,0.0006073489219556636,3293.0,28.259093100000005,-82.754347,FL,2004.0
6911,CLEARWATER,2.0,5365284.296276937,28.050086,-82.648608,1.807060184139433e-05,110677.0,27.935115000000003,-82.846189,FL,2004.0
6912,ST PETERSBURG,6.0,5271707.105298334,27.913900899999994,-82.5406181,2.3705014795880068e-05,253111.0,27.643637899999995,-82.76902290000002,FL,2004.0
6913,ST AUGUSTINE,2.0,5912462.241575209,29.956052000000003,-81.26593000000003,0.00016420361247947455,12180.0,29.8569199,-81.3448929,FL,2004.0
6914,NORTH PORT,2.0,4938697.869712896,27.1230031,-82.05739,6.322711178553364e-05,31632.0,26.9452549,-82.3521021,FL,2004.0
6915,BUSHNELL,2.0,5541063.591074288,28.6831209,-82.0965559,3.850893407270487e-05,51936.0,28.6468099,-82.142048,FL,2004.0
6916,DELAND,2.0,5564515.095609169,29.0833561,-81.235054,9.411188962557585e-06,212513.0,28.955428,-81.340969,FL,2004.0
6917,NORCROSS,2.0,8169406.524868641,33.9686565,-84.173478,0.00021166260979997884,9449.0,33.920772,-84.23084109999998,GA,2004.0
6918,ATLANTA,20.0,8126315.468109874,33.8876179,-84.289389,5.0107731622989425e-05,399140.0,33.6478079,-84.5518189,GA,2004.0
6919,DUBUQUE,2.0,14858006.374680638,42.5578475,-90.6358285,3.483956380866112e-05,57406.0,42.41117070000001,-90.8240192,IA,2004.0
6920,COUNCIL BLUFFS,2.0,15618412.668508425,41.290575,-95.7652908,3.397720129792909e-05,58863.0,41.1748589,-95.928071,IA,2004.0
6921,AMES,2.0,15482046.378499411,42.076253,-93.5542299,3.7402752842609215e-05,53472.0,41.975428,-93.698523,IA,2004.0
6922,FORT DODGE,2.0,16029665.834963633,42.5580269,-94.1183729,0.00014575134819997084,13722.0,42.4723679,-94.224122,IA,2004.0
6923,BOISE,2.0,25683385.359204262,43.6898951,-116.1019091,1.0316510543473775e-05,193864.0,43.511717,-116.3658869,ID,2004.0
6924,NAMPA,2.0,25811592.74473793,43.648665,-116.48121,3.0517578125e-05,65536.0,43.52346,-116.6445769,ID,2004.0
6925,MOUNTAIN HOME,2.0,24906659.828971524,43.1622089,-115.65648,0.00017241379310344826,11600.0,43.104836,-115.74863,ID,2004.0
6926,JEROME,2.0,23925369.043338165,42.746637,-114.4923261,0.0002439917042820544,8197.0,42.6805699,-114.538134,ID,2004.0
6927,EVANSTON,4.0,13596469.116945123,42.0718018,-87.665297,5.353820620240119e-05,74713.0,42.0190301,-87.7326599,IL,2004.0
6928,TINLEY PARK,4.0,13319982.093698962,41.603833,-87.75941,7.902951752479551e-05,50614.0,41.5244341,-87.8562939,IL,2004.0
6929,PALATINE,2.0,13750372.11279363,42.1538478,-88.0030721,2.9777413831608724e-05,67165.0,42.0754019,-88.094972,IL,2004.0
6930,VANDALIA,2.0,12065526.988785762,39.018412,-89.079674,0.0002931691586045148,6822.0,38.9434241,-89.1382189,IL,2004.0
6931,BLOOMINGTON,2.0,12967438.746096212,40.5183519,-88.87585390000002,6.957973838018369e-05,28744.0,40.429426,-89.067871,IL,2004.0
6932,NORMAL,4.0,13005926.484996095,40.5621979,-88.91380600000002,8.183306055646482e-05,48880.0,40.491672,-89.06045390000001,IL,2004.0
6933,PEORIA,10.0,13336555.584423622,40.844136,-89.5464949,8.814999603325018e-05,113443.0,40.651938,-89.69828100000002,IL,2004.0
6934,ROCK ISLAND,2.0,14110731.830969188,41.5153321,-90.5315339,5.122688386865427e-05,39042.0,41.41493300000001,-90.6534173,IL,2004.0
6935,SPRINGFIELD,10.0,12713791.059590362,39.874049,-89.5684858,8.762322015334064e-05,114125.0,39.6536259,-89.77317690000002,IL,2004.0
6936,CHICAGO,26.0,13469689.735000612,42.023131,-87.523661,9.019901023932226e-06,2882515.0,41.6443349,-87.94026690000003,IL,2004.0
6937,FORT WAYNE,2.0,12237414.791556422,41.199779,-84.998627,9.050592813829306e-06,220980.0,40.965447,-85.303173,IN,2004.0
6938,BLOOMINGTON,20.0,11489074.916517612,39.22107000000001,-86.4712941,0.00028121484814398203,71120.0,39.1213559,-86.592398,IN,2004.0
6939,PITTSBURG,2.0,12556759.656723676,37.466417,-94.6675159,0.0001033004493569547,19361.0,37.3674441,-94.7416719,KS,2004.0
6940,GIRARD,2.0,12656484.776442936,37.5234449,-94.815837,0.0007283321194464676,2746.0,37.4973829,-94.8699251,KS,2004.0
6941,EMPORIA,2.0,13629026.771417573,38.4407081,-96.140525,7.46742336556771e-05,26783.0,38.317932,-96.2420608,KS,2004.0
6942,SALINA,2.0,14368676.802477635,38.896313,-97.5578841,4.3445204735527314e-05,46035.0,38.754594,-97.7063469,KS,2004.0
6943,WICHITA,14.0,13469798.403635476,37.8401999,-97.153025,3.930607924667092e-05,356179.0,37.489018,-97.7343619,KS,2004.0
6944,CATLETTSBURG,2.0,10071855.816442283,38.4423601,-82.594787,7.59503284851707e-05,26333.0,38.3972559,-82.61266490000001,KY,2004.0
6945,NEWPORT,2.0,10903235.486399543,39.103948,-84.461139,0.00012229423994129877,16354.0,39.0651739,-84.5061059,KY,2004.0
6946,LEXINGTON,6.0,10318661.17306376,38.211404,-84.282715,2.2336552278700607e-05,268618.0,37.8452559,-84.6604151,KY,2004.0
6947,HENDERSON,2.0,10985340.338294532,37.892367,-87.513539,7.231965286566624e-05,27655.0,37.7910339,-87.65925209999997,KY,2004.0
6948,NORTONVILLE,2.0,10576279.326753868,37.197919,-87.445112,0.0015772870662460567,1268.0,37.17368,-87.466787,KY,2004.0
6949,COVINGTON,2.0,10882084.387446254,39.097747,-84.47971,0.00025396825396825396,7875.0,38.9645561,-84.554789,KY,2004.0
6950,PADUCAH,2.0,10799264.61173277,37.105213,-88.5606379,7.770309646839427e-05,25739.0,37.0368329,-88.7329,KY,2004.0
6951,MORGANFIELD,4.0,10973889.702803712,37.69635200000001,-87.875435,0.0011412268188302425,3505.0,37.67413,-87.932728,KY,2004.0
6952,MONROE,2.0,8966116.369045306,32.621237,-91.988828,2.5092843521027803e-05,79704.0,32.4297139,-92.1352339,LA,2004.0
6953,NEW ORLEANS,4.0,7286707.606839512,30.199332,-89.62505300000002,8.491541363359423e-06,471057.0,29.8666609,-90.1400739,LA,2004.0
6954,HYANNIS,2.0,8569297.465109294,41.6650646,-70.2708264,4.100293170961724e-05,48777.0,41.6314151,-70.3034965,MA,2004.0
6955,SOUTH DENNIS,4.0,8561315.053263793,41.726872,-70.12889990000001,0.00024717295927825496,16183.0,41.68547210000001,-70.1847729,MA,2004.0
6956,NORTH ADAMS,2.0,9740288.78142823,42.712464,-73.0594269,0.0001398992725237829,14296.0,42.65455479999999,-73.177157,MA,2004.0
6957,FALL RIVER,2.0,8785495.766634718,41.767556,-71.008257,2.1617882312248693e-05,92516.0,41.6036349,-71.201162,MA,2004.0
6958,NEW BEDFORD,6.0,8732731.948326971,41.745747,-70.878749,6.39229515357489e-05,93863.0,41.58184,-70.9770829,MA,2004.0
6959,REHOBOTH,4.0,8887059.915534979,41.911361,-71.18749609999998,0.0003657310048459358,10937.0,41.77466879999999,-71.3032969,MA,2004.0
6960,EAST LONGMEADOW,2.0,9298997.046661893,42.0896251,-72.4581849,0.00013637913399249915,14665.0,42.033898,-72.53939609999998,MA,2004.0
6961,MONSON,2.0,9270945.36558321,42.161745,-72.2697959,0.00023250406882120437,8602.0,42.0316769,-72.388887,MA,2004.0
6962,BILLERICA,2.0,9200259.727598945,42.612745,-71.2050321,5.064701562460432e-05,39489.0,42.506544,-71.3335921,MA,2004.0
6963,BURLINGTON,2.0,9160116.06717809,42.544472999999996,-71.1686381,8.776163938742376e-05,22789.0,42.46579600000001,-71.2409831,MA,2004.0
6964,CHELMSFORD,2.0,9240892.194532229,42.653754,-71.2942208,5.905279319711823e-05,33868.0,42.5496288,-71.41781209999998,MA,2004.0
6965,EVERETT,2.0,9078139.641489575,42.424097,-71.0280959,5.341737667263161e-05,37441.0,42.386596,-71.076419,MA,2004.0
6966,LEXINGTON,2.0,9140743.101160524,42.489967,-71.1777571,6.546644844517185e-05,30550.0,42.4061949,-71.27242009999998,MA,2004.0
6967,LOWELL,2.0,9248653.42118659,42.6667599,-71.271231,1.921580307645007e-05,104081.0,42.607189,-71.38249090000002,MA,2004.0
6968,MALDEN,12.0,9088747.497003872,42.4447989,-71.020095,0.00021555982683360577,55669.0,42.412585,-71.08919,MA,2004.0
6969,WALTHAM,2.0,9119044.005802575,42.424226,-71.1938809,3.4048928309981446e-05,58739.0,42.353715,-71.285501,MA,2004.0
6970,QUINCY,8.0,9006206.930357892,42.3135981,-70.9376909,9.006574799603711e-05,88824.0,42.204256,-71.0932991,MA,2004.0
6971,BROCKTON,2.0,8935036.563515475,42.1263979,-70.9749641,2.1088593179948966e-05,94838.0,42.04237,-71.080363,MA,2004.0
6972,MIDDLEBORO,2.0,8812139.878854683,41.966285,-70.763036,9.59048623765225e-05,20854.0,41.7942939,-70.99984599999998,MA,2004.0
6973,ROXBURY CROSSING,52.0,9057498.255273836,42.332689580300006,-71.0941501197,8.964172615486987e-05,580087.0,42.329991619699996,-71.09684808029999,MA,2004.0
6974,LEICESTER,2.0,9224587.214239018,42.2845001,-71.8565429,0.00018480872297172427,10822.0,42.189485,-71.9606699,MA,2004.0
6975,WEBSTER,2.0,9130991.160360899,42.092783,-71.80466609999998,0.00011871549830830414,16847.0,42.0235051,-71.88947990000001,MA,2004.0
6976,MILLERSVILLE,2.0,8958073.405825451,39.06245070000001,-76.63160529999998,4.2137287496392e-06,474639.0,39.0398987,-76.65465350000002,MD,2004.0
6977,TOWSON,10.0,9110475.907949459,39.4210171,-76.563109,1.2753182556707027e-05,784118.0,39.371705,-76.6671741,MD,2004.0
6978,FREDERICK,4.0,9323553.849526566,39.4885432,-77.36023309999999,7.063518691836339e-05,56629.0,39.392472,-77.4781722,MD,2004.0
6979,BEL AIR,2.0,9109076.28281095,39.5519479,-76.324012,1.008074678172159e-05,198398.0,39.51244310000001,-76.36799479999998,MD,2004.0
6980,ELLICOTT CITY,2.0,9102497.125207953,39.3240909,-76.76383,7.501228326138405e-06,266623.0,39.214805,-76.89448,MD,2004.0
6981,ROCKVILLE,2.0,9092664.40082521,39.120714,-77.0919957,2.199726354041557e-06,909204.0,39.053153,-77.20030179999998,MD,2004.0
6982,LANDOVER,4.0,8963398.911499964,38.9426791,-76.8806323,5.559748532573871e-06,719457.0,38.9253202,-76.91264709999999,MD,2004.0
6983,SALISBURY,2.0,8415508.583345635,38.427743,-75.5373061,3.513394817742644e-05,56925.0,38.3271329,-75.64281190000001,MD,2004.0
6984,WESTMINSTER,2.0,9291103.324613234,39.621412,-76.961461,1.557571745648534e-05,128405.0,39.5463699,-77.04729809999998,MD,2004.0
6985,BALTIMORE,4.0,9060122.298455507,39.3722059,-76.52945279999999,6.306373062958099e-06,634279.0,39.1972069,-76.7115191,MD,2004.0
6986,LEWISTON,8.0,9570180.220767852,44.1687481,-70.1157071,0.00022075664339523716,36239.0,44.005075,-70.224223,ME,2004.0
6987,LISBON,2.0,9522205.814493371,44.0667739,-70.02510790000001,0.000214638334406525,9318.0,43.984376,-70.1574968,ME,2004.0
6988,PORTLAND,14.0,9399855.411548259,43.727658,-70.0769348,0.00028369369186812297,49349.0,43.60636289999999,-70.3460949,ME,2004.0
6989,SOUTH PORTLAND,4.0,9404759.013036035,43.6596831,-70.21593,0.00016834308320356887,23761.0,43.5965319,-70.36869509999998,ME,2004.0
6990,BUCKSPORT,2.0,9418196.362693904,44.7216099,-68.63782590000001,0.00040160642570281126,4980.0,44.565463,-68.847531,ME,2004.0
